Schedule_ID,Route_Code,Stop_ID,Trip_Number,Direction,Operating_Days,Departure_Time
T-001,SEIBU_CRYSTAL,S-01,1,Outbound,Weekday,5:35
T-002,SEIBU_CRYSTAL,S-02,1,Outbound,Weekday,5:36
T-003,SEIBU_CRYSTAL,S-03,1,Outbound,Weekday,5:38
T-004,SEIBU_CRYSTAL,S-04,1,Outbound,Weekday,5:39
T-005,SEIBU_CRYSTAL,S-05,1,Outbound,Weekday,5:41
T-006,SEIBU_CRYSTAL,S-06,1,Outbound,Weekday,5:42
T-007,SEIBU_CRYSTAL,S-07,1,Outbound,Weekday,5:42
T-008,SEIBU_CRYSTAL,S-08,1,Outbound,Weekday,5:44
T-009,SEIBU_CRYSTAL,S-09,1,Outbound,Weekday,5:45
T-010,SEIBU_CRYSTAL,S-10,1,Outbound,Weekday,5:46
T-011,SEIBU_CRYSTAL,S-11,1,Outbound,Weekday,5:48
T-012,SEIBU_CRYSTAL,S-12,1,Outbound,Weekday,5:51
T-013,SEIBU_CRYSTAL,S-13,1,Outbound,Weekday,5:52
T-014,SEIBU_CRYSTAL,S-14,1,Outbound,Weekday,5:53
T-015,SEIBU_CRYSTAL,S-15,1,Outbound,Weekday,5:53
T-016,SEIBU_CRYSTAL,S-16,1,Outbound,Weekday,5:57
T-017,SEIBU_CRYSTAL,S-17,1,Outbound,Weekday,6:03
T-018,SEIBU_CRYSTAL,S-18,1,Outbound,Weekday,6:07
T-019,SEIBU_CRYSTAL,S-19,1,Outbound,Weekday,6:08
T-020,SEIBU_CRYSTAL,S-20,1,Outbound,Weekday,6:09
T-021,SEIBU_CRYSTAL,S-21,1,Outbound,Weekday,6:11
T-022,SEIBU_CRYSTAL,S-22,1,Outbound,Weekday,6:12
T-023,SEIBU_CRYSTAL,S-23,1,Outbound,Weekday,
T-024,SEIBU_CRYSTAL,S-24,1,Outbound,Weekday,6:12
T-025,SEIBU_CRYSTAL,S-25,1,Outbound,Weekday,6:12
T-026,SEIBU_CRYSTAL,S-26,1,Outbound,Weekday,6:12
T-027,SEIBU_CRYSTAL,S-27,1,Outbound,Weekday,6:18
T-028,SEIBU_CRYSTAL,S-01,2,Outbound,Weekday,8:20
T-029,SEIBU_CRYSTAL,S-02,2,Outbound,Weekday,8:21
T-030,SEIBU_CRYSTAL,S-03,2,Outbound,Weekday,8:23
T-031,SEIBU_CRYSTAL,S-04,2,Outbound,Weekday,8:24
T-032,SEIBU_CRYSTAL,S-05,2,Outbound,Weekday,8:26
T-033,SEIBU_CRYSTAL,S-06,2,Outbound,Weekday,8:27
T-034,SEIBU_CRYSTAL,S-07,2,Outbound,Weekday,8:27
T-035,SEIBU_CRYSTAL,S-08,2,Outbound,Weekday,8:29
T-036,SEIBU_CRYSTAL,S-09,2,Outbound,Weekday,8:30
T-037,SEIBU_CRYSTAL,S-10,2,Outbound,Weekday,8:31
T-038,SEIBU_CRYSTAL,S-11,2,Outbound,Weekday,8:33
T-039,SEIBU_CRYSTAL,S-12,2,Outbound,Weekday,8:36
T-040,SEIBU_CRYSTAL,S-13,2,Outbound,Weekday,8:37
T-041,SEIBU_CRYSTAL,S-14,2,Outbound,Weekday,8:38
T-042,SEIBU_CRYSTAL,S-15,2,Outbound,Weekday,8:38
T-043,SEIBU_CRYSTAL,S-16,2,Outbound,Weekday,8:42
T-044,SEIBU_CRYSTAL,S-17,2,Outbound,Weekday,8:48
T-045,SEIBU_CRYSTAL,S-18,2,Outbound,Weekday,8:52
T-046,SEIBU_CRYSTAL,S-19,2,Outbound,Weekday,8:53
T-047,SEIBU_CRYSTAL,S-20,2,Outbound,Weekday,8:54
T-048,SEIBU_CRYSTAL,S-21,2,Outbound,Weekday,8:56
T-049,SEIBU_CRYSTAL,S-22,2,Outbound,Weekday,8:57
T-050,SEIBU_CRYSTAL,S-23,2,Outbound,Weekday,8:58
T-051,SEIBU_CRYSTAL,S-24,2,Outbound,Weekday,8:59
T-052,SEIBU_CRYSTAL,S-25,2,Outbound,Weekday,9:00
T-053,SEIBU_CRYSTAL,S-26,2,Outbound,Weekday,9:00
T-054,SEIBU_CRYSTAL,S-27,2,Outbound,Weekday,9:08
T-055,SEIBU_CRYSTAL,S-01,3,Outbound,Weekday,9:40
T-056,SEIBU_CRYSTAL,S-02,3,Outbound,Weekday,9:41
T-057,SEIBU_CRYSTAL,S-03,3,Outbound,Weekday,9:43
T-058,SEIBU_CRYSTAL,S-04,3,Outbound,Weekday,9:44
T-059,SEIBU_CRYSTAL,S-05,3,Outbound,Weekday,9:46
T-060,SEIBU_CRYSTAL,S-06,3,Outbound,Weekday,9:47
T-061,SEIBU_CRYSTAL,S-07,3,Outbound,Weekday,9:47
T-062,SEIBU_CRYSTAL,S-08,3,Outbound,Weekday,9:49
T-063,SEIBU_CRYSTAL,S-09,3,Outbound,Weekday,9:50
T-064,SEIBU_CRYSTAL,S-10,3,Outbound,Weekday,9:51
T-065,SEIBU_CRYSTAL,S-11,3,Outbound,Weekday,9:53
T-066,SEIBU_CRYSTAL,S-12,3,Outbound,Weekday,9:56
T-067,SEIBU_CRYSTAL,S-13,3,Outbound,Weekday,9:57
T-068,SEIBU_CRYSTAL,S-14,3,Outbound,Weekday,9:58
T-069,SEIBU_CRYSTAL,S-15,3,Outbound,Weekday,9:58
T-070,SEIBU_CRYSTAL,S-16,3,Outbound,Weekday,10:02
T-071,SEIBU_CRYSTAL,S-17,3,Outbound,Weekday,10:08
T-072,SEIBU_CRYSTAL,S-18,3,Outbound,Weekday,10:12
T-073,SEIBU_CRYSTAL,S-19,3,Outbound,Weekday,10:13
T-074,SEIBU_CRYSTAL,S-20,3,Outbound,Weekday,10:14
T-075,SEIBU_CRYSTAL,S-21,3,Outbound,Weekday,10:16
T-076,SEIBU_CRYSTAL,S-22,3,Outbound,Weekday,10:17
T-077,SEIBU_CRYSTAL,S-23,3,Outbound,Weekday,10:18
T-078,SEIBU_CRYSTAL,S-24,3,Outbound,Weekday,10:19
T-079,SEIBU_CRYSTAL,S-25,3,Outbound,Weekday,10:20
T-080,SEIBU_CRYSTAL,S-26,3,Outbound,Weekday,10:20
T-081,SEIBU_CRYSTAL,S-27,3,Outbound,Weekday,10:28
T-082,SEIBU_CRYSTAL,S-01,4,Outbound,Weekday,11:50
T-083,SEIBU_CRYSTAL,S-02,4,Outbound,Weekday,11:51
T-084,SEIBU_CRYSTAL,S-03,4,Outbound,Weekday,11:53
T-085,SEIBU_CRYSTAL,S-04,4,Outbound,Weekday,11:54
T-086,SEIBU_CRYSTAL,S-05,4,Outbound,Weekday,11:56
T-087,SEIBU_CRYSTAL,S-06,4,Outbound,Weekday,11:57
T-088,SEIBU_CRYSTAL,S-07,4,Outbound,Weekday,11:57
T-089,SEIBU_CRYSTAL,S-08,4,Outbound,Weekday,11:59
T-090,SEIBU_CRYSTAL,S-09,4,Outbound,Weekday,12:00
T-091,SEIBU_CRYSTAL,S-10,4,Outbound,Weekday,12:01
T-092,SEIBU_CRYSTAL,S-11,4,Outbound,Weekday,12:03
T-093,SEIBU_CRYSTAL,S-12,4,Outbound,Weekday,12:06
T-094,SEIBU_CRYSTAL,S-13,4,Outbound,Weekday,12:07
T-095,SEIBU_CRYSTAL,S-14,4,Outbound,Weekday,12:08
T-096,SEIBU_CRYSTAL,S-15,4,Outbound,Weekday,12:08
T-097,SEIBU_CRYSTAL,S-16,4,Outbound,Weekday,12:12
T-098,SEIBU_CRYSTAL,S-17,4,Outbound,Weekday,12:18
T-099,SEIBU_CRYSTAL,S-18,4,Outbound,Weekday,12:22
T-100,SEIBU_CRYSTAL,S-19,4,Outbound,Weekday,12:23
T-101,SEIBU_CRYSTAL,S-20,4,Outbound,Weekday,12:24
T-102,SEIBU_CRYSTAL,S-21,4,Outbound,Weekday,12:26
T-103,SEIBU_CRYSTAL,S-22,4,Outbound,Weekday,12:27
T-104,SEIBU_CRYSTAL,S-23,4,Outbound,Weekday,12:28
T-105,SEIBU_CRYSTAL,S-24,4,Outbound,Weekday,12:29
T-106,SEIBU_CRYSTAL,S-25,4,Outbound,Weekday,12:30
T-107,SEIBU_CRYSTAL,S-26,4,Outbound,Weekday,12:30
T-108,SEIBU_CRYSTAL,S-27,4,Outbound,Weekday,12:38
T-109,SEIBU_CRYSTAL,S-01,5,Outbound,Weekday,13:10
T-110,SEIBU_CRYSTAL,S-02,5,Outbound,Weekday,13:11
T-111,SEIBU_CRYSTAL,S-03,5,Outbound,Weekday,13:13
T-112,SEIBU_CRYSTAL,S-04,5,Outbound,Weekday,13:14
T-113,SEIBU_CRYSTAL,S-05,5,Outbound,Weekday,13:16
T-114,SEIBU_CRYSTAL,S-06,5,Outbound,Weekday,13:17
T-115,SEIBU_CRYSTAL,S-07,5,Outbound,Weekday,13:17
T-116,SEIBU_CRYSTAL,S-08,5,Outbound,Weekday,13:19
T-117,SEIBU_CRYSTAL,S-09,5,Outbound,Weekday,13:20
T-118,SEIBU_CRYSTAL,S-10,5,Outbound,Weekday,13:21
T-119,SEIBU_CRYSTAL,S-11,5,Outbound,Weekday,13:23
T-120,SEIBU_CRYSTAL,S-12,5,Outbound,Weekday,13:26
T-121,SEIBU_CRYSTAL,S-13,5,Outbound,Weekday,13:27
T-122,SEIBU_CRYSTAL,S-14,5,Outbound,Weekday,13:28
T-123,SEIBU_CRYSTAL,S-15,5,Outbound,Weekday,13:28
T-124,SEIBU_CRYSTAL,S-16,5,Outbound,Weekday,13:32
T-125,SEIBU_CRYSTAL,S-17,5,Outbound,Weekday,13:38
T-126,SEIBU_CRYSTAL,S-18,5,Outbound,Weekday,13:42
T-127,SEIBU_CRYSTAL,S-19,5,Outbound,Weekday,13:43
T-128,SEIBU_CRYSTAL,S-20,5,Outbound,Weekday,13:44
T-129,SEIBU_CRYSTAL,S-21,5,Outbound,Weekday,13:46
T-130,SEIBU_CRYSTAL,S-22,5,Outbound,Weekday,13:47
T-131,SEIBU_CRYSTAL,S-23,5,Outbound,Weekday,13:48
T-132,SEIBU_CRYSTAL,S-24,5,Outbound,Weekday,13:49
T-133,SEIBU_CRYSTAL,S-25,5,Outbound,Weekday,13:50
T-134,SEIBU_CRYSTAL,S-26,5,Outbound,Weekday,13:50
T-135,SEIBU_CRYSTAL,S-27,5,Outbound,Weekday,13:58
T-136,SEIBU_CRYSTAL,S-01,6,Outbound,Weekday,15:30
T-137,SEIBU_CRYSTAL,S-02,6,Outbound,Weekday,15:31
T-138,SEIBU_CRYSTAL,S-03,6,Outbound,Weekday,15:33
T-139,SEIBU_CRYSTAL,S-04,6,Outbound,Weekday,15:34
T-140,SEIBU_CRYSTAL,S-05,6,Outbound,Weekday,15:36
T-141,SEIBU_CRYSTAL,S-06,6,Outbound,Weekday,15:37
T-142,SEIBU_CRYSTAL,S-07,6,Outbound,Weekday,15:37
T-143,SEIBU_CRYSTAL,S-08,6,Outbound,Weekday,15:39
T-144,SEIBU_CRYSTAL,S-09,6,Outbound,Weekday,15:40
T-145,SEIBU_CRYSTAL,S-10,6,Outbound,Weekday,15:41
T-146,SEIBU_CRYSTAL,S-11,6,Outbound,Weekday,15:43
T-147,SEIBU_CRYSTAL,S-12,6,Outbound,Weekday,15:46
T-148,SEIBU_CRYSTAL,S-13,6,Outbound,Weekday,15:47
T-149,SEIBU_CRYSTAL,S-14,6,Outbound,Weekday,15:48
T-150,SEIBU_CRYSTAL,S-15,6,Outbound,Weekday,15:48
T-151,SEIBU_CRYSTAL,S-16,6,Outbound,Weekday,15:52
T-152,SEIBU_CRYSTAL,S-17,6,Outbound,Weekday,15:58
T-153,SEIBU_CRYSTAL,S-18,6,Outbound,Weekday,16:02
T-154,SEIBU_CRYSTAL,S-19,6,Outbound,Weekday,16:03
T-155,SEIBU_CRYSTAL,S-20,6,Outbound,Weekday,16:04
T-156,SEIBU_CRYSTAL,S-21,6,Outbound,Weekday,16:06
T-157,SEIBU_CRYSTAL,S-22,6,Outbound,Weekday,16:07
T-158,SEIBU_CRYSTAL,S-23,6,Outbound,Weekday,16:08
T-159,SEIBU_CRYSTAL,S-24,6,Outbound,Weekday,16:09
T-160,SEIBU_CRYSTAL,S-25,6,Outbound,Weekday,16:10
T-161,SEIBU_CRYSTAL,S-26,6,Outbound,Weekday,16:10
T-162,SEIBU_CRYSTAL,S-27,6,Outbound,Weekday,16:18
T-163,SEIBU_CRYSTAL,S-01,7,Outbound,Weekday,17:15
T-164,SEIBU_CRYSTAL,S-02,7,Outbound,Weekday,17:16
T-165,SEIBU_CRYSTAL,S-03,7,Outbound,Weekday,17:18
T-166,SEIBU_CRYSTAL,S-04,7,Outbound,Weekday,17:19
T-167,SEIBU_CRYSTAL,S-05,7,Outbound,Weekday,17:21
T-168,SEIBU_CRYSTAL,S-06,7,Outbound,Weekday,17:22
T-169,SEIBU_CRYSTAL,S-07,7,Outbound,Weekday,17:22
T-170,SEIBU_CRYSTAL,S-08,7,Outbound,Weekday,17:24
T-171,SEIBU_CRYSTAL,S-09,7,Outbound,Weekday,17:25
T-172,SEIBU_CRYSTAL,S-10,7,Outbound,Weekday,17:26
T-173,SEIBU_CRYSTAL,S-11,7,Outbound,Weekday,17:28
T-174,SEIBU_CRYSTAL,S-12,7,Outbound,Weekday,17:31
T-175,SEIBU_CRYSTAL,S-13,7,Outbound,Weekday,17:32
T-176,SEIBU_CRYSTAL,S-14,7,Outbound,Weekday,17:33
T-177,SEIBU_CRYSTAL,S-15,7,Outbound,Weekday,17:33
T-178,SEIBU_CRYSTAL,S-16,7,Outbound,Weekday,17:37
T-179,SEIBU_CRYSTAL,S-17,7,Outbound,Weekday,17:43
T-180,SEIBU_CRYSTAL,S-18,7,Outbound,Weekday,17:47
T-181,SEIBU_CRYSTAL,S-19,7,Outbound,Weekday,17:48
T-182,SEIBU_CRYSTAL,S-20,7,Outbound,Weekday,17:49
T-183,SEIBU_CRYSTAL,S-21,7,Outbound,Weekday,17:51
T-184,SEIBU_CRYSTAL,S-22,7,Outbound,Weekday,17:52
T-185,SEIBU_CRYSTAL,S-23,7,Outbound,Weekday,17:53
T-186,SEIBU_CRYSTAL,S-24,7,Outbound,Weekday,17:54
T-187,SEIBU_CRYSTAL,S-25,7,Outbound,Weekday,17:55
T-188,SEIBU_CRYSTAL,S-26,7,Outbound,Weekday,17:55
T-189,SEIBU_CRYSTAL,S-27,7,Outbound,Weekday,18:03
T-190,SEIBU_CRYSTAL,S-01,8,Outbound,Weekday,18:40
T-191,SEIBU_CRYSTAL,S-02,8,Outbound,Weekday,18:41
T-192,SEIBU_CRYSTAL,S-03,8,Outbound,Weekday,18:43
T-193,SEIBU_CRYSTAL,S-04,8,Outbound,Weekday,18:44
T-194,SEIBU_CRYSTAL,S-05,8,Outbound,Weekday,18:46
T-195,SEIBU_CRYSTAL,S-06,8,Outbound,Weekday,18:47
T-196,SEIBU_CRYSTAL,S-07,8,Outbound,Weekday,18:47
T-197,SEIBU_CRYSTAL,S-08,8,Outbound,Weekday,18:49
T-198,SEIBU_CRYSTAL,S-09,8,Outbound,Weekday,18:50
T-199,SEIBU_CRYSTAL,S-10,8,Outbound,Weekday,18:51
T-200,SEIBU_CRYSTAL,S-11,8,Outbound,Weekday,18:53
T-201,SEIBU_CRYSTAL,S-12,8,Outbound,Weekday,18:56
T-202,SEIBU_CRYSTAL,S-13,8,Outbound,Weekday,18:57
T-203,SEIBU_CRYSTAL,S-14,8,Outbound,Weekday,18:58
T-204,SEIBU_CRYSTAL,S-15,8,Outbound,Weekday,18:58
T-205,SEIBU_CRYSTAL,S-16,8,Outbound,Weekday,19:02
T-206,SEIBU_CRYSTAL,S-17,8,Outbound,Weekday,19:08
T-207,SEIBU_CRYSTAL,S-18,8,Outbound,Weekday,19:12
T-208,SEIBU_CRYSTAL,S-19,8,Outbound,Weekday,19:13
T-209,SEIBU_CRYSTAL,S-20,8,Outbound,Weekday,19:14
T-210,SEIBU_CRYSTAL,S-21,8,Outbound,Weekday,19:16
T-211,SEIBU_CRYSTAL,S-22,8,Outbound,Weekday,19:17
T-212,SEIBU_CRYSTAL,S-23,8,Outbound,Weekday,19:18
T-213,SEIBU_CRYSTAL,S-24,8,Outbound,Weekday,19:19
T-214,SEIBU_CRYSTAL,S-25,8,Outbound,Weekday,19:20
T-215,SEIBU_CRYSTAL,S-26,8,Outbound,Weekday,19:20
T-216,SEIBU_CRYSTAL,S-27,8,Outbound,Weekday,19:28
T-217,SEIBU_CRYSTAL,S-01,9,Outbound,Designated Fridays Only,21:10
T-218,SEIBU_CRYSTAL,S-02,9,Outbound,Designated Fridays Only,21:11
T-219,SEIBU_CRYSTAL,S-03,9,Outbound,Designated Fridays Only,21:13
T-220,SEIBU_CRYSTAL,S-04,9,Outbound,Designated Fridays Only,21:14
T-221,SEIBU_CRYSTAL,S-05,9,Outbound,Designated Fridays Only,21:16
T-222,SEIBU_CRYSTAL,S-06,9,Outbound,Designated Fridays Only,21:17
T-223,SEIBU_CRYSTAL,S-07,9,Outbound,Designated Fridays Only,21:17
T-224,SEIBU_CRYSTAL,S-08,9,Outbound,Designated Fridays Only,21:19
T-225,SEIBU_CRYSTAL,S-09,9,Outbound,Designated Fridays Only,21:20
T-226,SEIBU_CRYSTAL,S-10,9,Outbound,Designated Fridays Only,21:21
T-227,SEIBU_CRYSTAL,S-11,9,Outbound,Designated Fridays Only,21:23
T-228,SEIBU_CRYSTAL,S-12,9,Outbound,Designated Fridays Only,21:26
T-229,SEIBU_CRYSTAL,S-13,9,Outbound,Designated Fridays Only,21:27
T-230,SEIBU_CRYSTAL,S-14,9,Outbound,Designated Fridays Only,21:28
T-231,SEIBU_CRYSTAL,S-15,9,Outbound,Designated Fridays Only,21:28
T-232,SEIBU_CRYSTAL,S-16,9,Outbound,Designated Fridays Only,21:32
T-233,SEIBU_CRYSTAL,S-17,9,Outbound,Designated Fridays Only,21:38
T-234,SEIBU_CRYSTAL,S-18,9,Outbound,Designated Fridays Only,21:42
T-235,SEIBU_CRYSTAL,S-19,9,Outbound,Designated Fridays Only,21:43
T-236,SEIBU_CRYSTAL,S-20,9,Outbound,Designated Fridays Only,21:44
T-237,SEIBU_CRYSTAL,S-21,9,Outbound,Designated Fridays Only,21:46
T-238,SEIBU_CRYSTAL,S-22,9,Outbound,Designated Fridays Only,21:47
T-239,SEIBU_CRYSTAL,S-23,9,Outbound,Designated Fridays Only,21:48
T-240,SEIBU_CRYSTAL,S-24,9,Outbound,Designated Fridays Only,21:49
T-241,SEIBU_CRYSTAL,S-25,9,Outbound,Designated Fridays Only,21:50
T-242,SEIBU_CRYSTAL,S-26,9,Outbound,Designated Fridays Only,21:50
T-243,SEIBU_CRYSTAL,S-27,9,Outbound,Designated Fridays Only,21:58
T-244,SEIBU_CRYSTAL,S-27,1,Inbound,Weekday,6:20
T-245,SEIBU_CRYSTAL,S-26,1,Inbound,Weekday,6:21
T-246,SEIBU_CRYSTAL,S-25,1,Inbound,Weekday,6:21
T-247,SEIBU_CRYSTAL,S-24,1,Inbound,Weekday,6:21
T-248,SEIBU_CRYSTAL,S-23,1,Inbound,Weekday,
T-249,SEIBU_CRYSTAL,S-22,1,Inbound,Weekday,6:22
T-250,SEIBU_CRYSTAL,S-21,1,Inbound,Weekday,6:22
T-251,SEIBU_CRYSTAL,S-20,1,Inbound,Weekday,6:25
T-252,SEIBU_CRYSTAL,S-19,1,Inbound,Weekday,6:26
T-253,SEIBU_CRYSTAL,S-18,1,Inbound,Weekday,6:27
T-254,SEIBU_CRYSTAL,S-17,1,Inbound,Weekday,6:30
T-255,SEIBU_CRYSTAL,S-16,1,Inbound,Weekday,6:35
T-256,SEIBU_CRYSTAL,S-15,1,Inbound,Weekday,6:39
T-257,SEIBU_CRYSTAL,S-14,1,Inbound,Weekday,6:39
T-258,SEIBU_CRYSTAL,S-13,1,Inbound,Weekday,6:40
T-259,SEIBU_CRYSTAL,S-12,1,Inbound,Weekday,6:41
T-260,SEIBU_CRYSTAL,S-11,1,Inbound,Weekday,6:43
T-261,SEIBU_CRYSTAL,S-10,1,Inbound,Weekday,6:45
T-262,SEIBU_CRYSTAL,S-09,1,Inbound,Weekday,6:46
T-263,SEIBU_CRYSTAL,S-08,1,Inbound,Weekday,6:47
T-264,SEIBU_CRYSTAL,S-07,1,Inbound,Weekday,6:47
T-265,SEIBU_CRYSTAL,S-06,1,Inbound,Weekday,6:48
T-266,SEIBU_CRYSTAL,S-05,1,Inbound,Weekday,6:49
T-267,SEIBU_CRYSTAL,S-04,1,Inbound,Weekday,6:50
T-268,SEIBU_CRYSTAL,S-03,1,Inbound,Weekday,6:51
T-269,SEIBU_CRYSTAL,S-02,1,Inbound,Weekday,6:53
T-270,SEIBU_CRYSTAL,S-01,1,Inbound,Weekday,7:03
T-271,SEIBU_CRYSTAL,S-27,2,Inbound,Weekday,9:20
T-272,SEIBU_CRYSTAL,S-26,2,Inbound,Weekday,9:21
T-273,SEIBU_CRYSTAL,S-25,2,Inbound,Weekday,9:21
T-274,SEIBU_CRYSTAL,S-24,2,Inbound,Weekday,9:21
T-275,SEIBU_CRYSTAL,S-23,2,Inbound,Weekday,9:25
T-276,SEIBU_CRYSTAL,S-22,2,Inbound,Weekday,9:27
T-277,SEIBU_CRYSTAL,S-21,2,Inbound,Weekday,9:27
T-278,SEIBU_CRYSTAL,S-20,2,Inbound,Weekday,9:30
T-279,SEIBU_CRYSTAL,S-19,2,Inbound,Weekday,9:31
T-280,SEIBU_CRYSTAL,S-18,2,Inbound,Weekday,9:32
T-281,SEIBU_CRYSTAL,S-17,2,Inbound,Weekday,9:35
T-282,SEIBU_CRYSTAL,S-16,2,Inbound,Weekday,9:40
T-283,SEIBU_CRYSTAL,S-15,2,Inbound,Weekday,9:44
T-284,SEIBU_CRYSTAL,S-14,2,Inbound,Weekday,9:44
T-285,SEIBU_CRYSTAL,S-13,2,Inbound,Weekday,9:45
T-286,SEIBU_CRYSTAL,S-12,2,Inbound,Weekday,9:46
T-287,SEIBU_CRYSTAL,S-11,2,Inbound,Weekday,9:48
T-288,SEIBU_CRYSTAL,S-10,2,Inbound,Weekday,9:50
T-289,SEIBU_CRYSTAL,S-09,2,Inbound,Weekday,9:51
T-290,SEIBU_CRYSTAL,S-08,2,Inbound,Weekday,9:52
T-291,SEIBU_CRYSTAL,S-07,2,Inbound,Weekday,9:52
T-292,SEIBU_CRYSTAL,S-06,2,Inbound,Weekday,9:53
T-293,SEIBU_CRYSTAL,S-05,2,Inbound,Weekday,9:54
T-294,SEIBU_CRYSTAL,S-04,2,Inbound,Weekday,9:55
T-295,SEIBU_CRYSTAL,S-03,2,Inbound,Weekday,9:56
T-296,SEIBU_CRYSTAL,S-02,2,Inbound,Weekday,9:58
T-297,SEIBU_CRYSTAL,S-01,2,Inbound,Weekday,10:08
T-298,SEIBU_CRYSTAL,S-27,3,Inbound,Weekday,10:40
T-299,SEIBU_CRYSTAL,S-26,3,Inbound,Weekday,10:41
T-300,SEIBU_CRYSTAL,S-25,3,Inbound,Weekday,10:41
T-301,SEIBU_CRYSTAL,S-24,3,Inbound,Weekday,10:41
T-302,SEIBU_CRYSTAL,S-23,3,Inbound,Weekday,10:45
T-303,SEIBU_CRYSTAL,S-22,3,Inbound,Weekday,10:47
T-304,SEIBU_CRYSTAL,S-21,3,Inbound,Weekday,10:47
T-305,SEIBU_CRYSTAL,S-20,3,Inbound,Weekday,10:50
T-306,SEIBU_CRYSTAL,S-19,3,Inbound,Weekday,10:51
T-307,SEIBU_CRYSTAL,S-18,3,Inbound,Weekday,10:52
T-308,SEIBU_CRYSTAL,S-17,3,Inbound,Weekday,10:55
T-309,SEIBU_CRYSTAL,S-16,3,Inbound,Weekday,11:00
T-310,SEIBU_CRYSTAL,S-15,3,Inbound,Weekday,11:04
T-311,SEIBU_CRYSTAL,S-14,3,Inbound,Weekday,11:04
T-312,SEIBU_CRYSTAL,S-13,3,Inbound,Weekday,11:05
T-313,SEIBU_CRYSTAL,S-12,3,Inbound,Weekday,11:06
T-314,SEIBU_CRYSTAL,S-11,3,Inbound,Weekday,11:08
T-315,SEIBU_CRYSTAL,S-10,3,Inbound,Weekday,11:10
T-316,SEIBU_CRYSTAL,S-09,3,Inbound,Weekday,11:11
T-317,SEIBU_CRYSTAL,S-08,3,Inbound,Weekday,11:12
T-318,SEIBU_CRYSTAL,S-07,3,Inbound,Weekday,11:12
T-319,SEIBU_CRYSTAL,S-06,3,Inbound,Weekday,11:13
T-320,SEIBU_CRYSTAL,S-05,3,Inbound,Weekday,11:14
T-321,SEIBU_CRYSTAL,S-04,3,Inbound,Weekday,11:15
T-322,SEIBU_CRYSTAL,S-03,3,Inbound,Weekday,11:16
T-323,SEIBU_CRYSTAL,S-02,3,Inbound,Weekday,11:18
T-324,SEIBU_CRYSTAL,S-01,3,Inbound,Weekday,11:28
T-325,SEIBU_CRYSTAL,S-27,4,Inbound,Weekday,12:50
T-326,SEIBU_CRYSTAL,S-26,4,Inbound,Weekday,12:51
T-327,SEIBU_CRYSTAL,S-25,4,Inbound,Weekday,12:51
T-328,SEIBU_CRYSTAL,S-24,4,Inbound,Weekday,12:51
T-329,SEIBU_CRYSTAL,S-23,4,Inbound,Weekday,12:55
T-330,SEIBU_CRYSTAL,S-22,4,Inbound,Weekday,12:57
T-331,SEIBU_CRYSTAL,S-21,4,Inbound,Weekday,12:57
T-332,SEIBU_CRYSTAL,S-20,4,Inbound,Weekday,13:00
T-333,SEIBU_CRYSTAL,S-19,4,Inbound,Weekday,13:01
T-334,SEIBU_CRYSTAL,S-18,4,Inbound,Weekday,13:02
T-335,SEIBU_CRYSTAL,S-17,4,Inbound,Weekday,13:05
T-336,SEIBU_CRYSTAL,S-16,4,Inbound,Weekday,13:10
T-337,SEIBU_CRYSTAL,S-15,4,Inbound,Weekday,13:14
T-338,SEIBU_CRYSTAL,S-14,4,Inbound,Weekday,13:14
T-339,SEIBU_CRYSTAL,S-13,4,Inbound,Weekday,13:15
T-340,SEIBU_CRYSTAL,S-12,4,Inbound,Weekday,13:16
T-341,SEIBU_CRYSTAL,S-11,4,Inbound,Weekday,13:18
T-342,SEIBU_CRYSTAL,S-10,4,Inbound,Weekday,13:20
T-343,SEIBU_CRYSTAL,S-09,4,Inbound,Weekday,13:21
T-344,SEIBU_CRYSTAL,S-08,4,Inbound,Weekday,13:22
T-345,SEIBU_CRYSTAL,S-07,4,Inbound,Weekday,13:22
T-346,SEIBU_CRYSTAL,S-06,4,Inbound,Weekday,13:23
T-347,SEIBU_CRYSTAL,S-05,4,Inbound,Weekday,13:24
T-348,SEIBU_CRYSTAL,S-04,4,Inbound,Weekday,13:25
T-349,SEIBU_CRYSTAL,S-03,4,Inbound,Weekday,13:26
T-350,SEIBU_CRYSTAL,S-02,4,Inbound,Weekday,13:28
T-351,SEIBU_CRYSTAL,S-01,4,Inbound,Weekday,13:38
T-352,SEIBU_CRYSTAL,S-27,5,Inbound,Weekday,14:10
T-353,SEIBU_CRYSTAL,S-26,5,Inbound,Weekday,14:11
T-354,SEIBU_CRYSTAL,S-25,5,Inbound,Weekday,14:11
T-355,SEIBU_CRYSTAL,S-24,5,Inbound,Weekday,14:11
T-356,SEIBU_CRYSTAL,S-23,5,Inbound,Weekday,14:15
T-357,SEIBU_CRYSTAL,S-22,5,Inbound,Weekday,14:17
T-358,SEIBU_CRYSTAL,S-21,5,Inbound,Weekday,14:17
T-359,SEIBU_CRYSTAL,S-20,5,Inbound,Weekday,14:20
T-360,SEIBU_CRYSTAL,S-19,5,Inbound,Weekday,14:21
T-361,SEIBU_CRYSTAL,S-18,5,Inbound,Weekday,14:22
T-362,SEIBU_CRYSTAL,S-17,5,Inbound,Weekday,14:25
T-363,SEIBU_CRYSTAL,S-16,5,Inbound,Weekday,14:30
